ASIN,Title,MainCategory,Degree,Betweenness,Closeness
A00003988,Product 3988,Electronics,8,0.674167,0.189049
A00006124,Product 6124,Electronics,8,0.127175,0.192748
A00002825,Product 2825,Music,8,0.749424,0.188036
A00002927,Product 2927,Electronics,8,0.945481,0.188451
A00007499,Product 7499,Movies & TV,8,0.436476,0.189146
A00004882,Product 4882,Music,8,0.500678,0.195095
A00006860,Product 6860,Music,8,0.710074,0.192507
A00001426,Product 1426,Movies & TV,8,0.843082,0.185393
A00007101,Product 7101,Movies & TV,8,0.207739,0.189296
A00000359,Product 359,Electronics,8,0.654009,0.189522
A00001699,Product 1699,Music,8,0.253507,0.192860
A00006599,Product 6599,Music,8,0.797166,0.190675
A00006807,Product 6807,Movies & TV,8,0.053753,0.188749
A00001707,Product 1707,Electronics,8,0.260162,0.188309
A00008315,Product 8315,Movies & TV,8,0.851588,0.191504
A00008689,Product 8689,Clothing,8,0.790800,0.188774
A00001256,Product 1256,Movies & TV,8,0.215916,0.190008
A00004254,Product 4254,Books,8,0.172998,0.194722
A00008745,Product 8745,Music,8,0.702105,0.189160
A00000538,Product 538,Movies & TV,8,0.839016,0.191244
A00008600,Product 8600,Clothing,8,0.851517,0.191544
A00009401,Product 9401,Music,8,0.329290,0.192722
A00000356,Product 356,Electronics,8,0.709201,0.192856
A00001981,Product 1981,Books,8,0.430936,0.190323
A00000527,Product 527,Music,8,0.296852,0.191831
A00008888,Product 8888,Books,8,0.903513,0.191313
A00009150,Product 9150,Clothing,8,0.854668,0.187799
A00007624,Product 7624,Movies & TV,8,0.631622,0.195137
A00006540,Product 6540,Music,8,0.249724,0.188493
A00008144,Product 8144,Movies & TV,8,0.019462,0.188974
A00002591,Product 2591,Books,8,0.566194,0.189501
A00009065,Product 9065,Books,8,0.909064,0.196205
A00005121,Product 5121,Electronics,8,0.374274,0.186653
A00000110,Product 110,Clothing,8,0.850046,0.195221
A00001248,Product 1248,Music,8,0.365296,0.186876
A00007243,Product 7243,Music,8,0.043032,0.193990
A00003780,Product 3780,Clothing,8,0.830958,0.185862
A00002298,Product 2298,Books,8,0.949204,0.187990
A00003894,Product 3894,Electronics,8,0.536063,0.190893
A00000072,Product 72,Books,8,0.643542,0.193176
A00000107,Product 107,Clothing,8,0.676794,0.190414
A00005605,Product 5605,Electronics,8,0.135014,0.192392
A00007807,Product 7807,Electronics,8,0.530974,0.190381
A00008593,Product 8593,Movies & TV,8,0.237881,0.185362
A00001454,Product 1454,Books,8,0.677817,0.191416
A00002402,Product 2402,Electronics,8,0.805006,0.190897
A00002559,Product 2559,Clothing,8,0.678849,0.193288
A00009946,Product 9946,Electronics,8,0.772113,0.194186
A00000127,Product 127,Electronics,8,0.636520,0.191237
A00009061,Product 9061,Music,8,0.123507,0.194704
A00000439,Product 439,Clothing,8,0.084152,0.188881
A00004279,Product 4279,Books,8,0.250709,0.192689
A00009436,Product 9436,Electronics,8,0.133802,0.182633
A00001172,Product 1172,Music,8,0.116580,0.193914
A00000485,Product 485,Music,8,0.872343,0.192251
A00002009,Product 2009,Books,8,0.018359,0.189397
A00005538,Product 5538,Clothing,8,0.264877,0.191014
A00001396,Product 1396,Music,8,0.552245,0.192782
A00005083,Product 5083,Electronics,8,0.514138,0.192562
A00009356,Product 9356,Music,8,0.838675,0.191069
A00002327,Product 2327,Movies & TV,8,0.504141,0.191076
A00008016,Product 8016,Clothing,8,0.439531,0.194753
A00002823,Product 2823,Movies & TV,8,0.571869,0.190041
A00003641,Product 3641,Music,8,0.565453,0.191273
A00004869,Product 4869,Books,8,0.620656,0.190842
A00004366,Product 4366,Books,8,0.411763,0.194306
A00003951,Product 3951,Electronics,8,0.808067,0.190044
A00004552,Product 4552,Clothing,8,0.383959,0.188401
A00000731,Product 731,Clothing,8,0.258911,0.190544
A00009243,Product 9243,Movies & TV,8,0.334594,0.188454
A00007843,Product 7843,Clothing,8,0.639393,0.191328
A00003469,Product 3469,Books,8,0.773375,0.187979
A00000241,Product 241,Electronics,8,0.893298,0.193648
A00000332,Product 332,Music,8,0.199160,0.189806
A00002734,Product 2734,Movies & TV,8,0.762758,0.187641
A00006289,Product 6289,Books,8,0.498532,0.193240
A00009638,Product 9638,Electronics,8,0.579819,0.191544
A00008050,Product 8050,Movies & TV,8,0.865541,0.193434
A00005466,Product 5466,Movies & TV,8,0.591146,0.194295
A00002741,Product 2741,Music,8,0.993737,0.188771
A00008567,Product 8567,Movies & TV,8,0.346209,0.187824
A00005720,Product 5720,Electronics,8,0.986286,0.189103
A00000154,Product 154,Electronics,8,0.269922,0.190475
A00000014,Product 14,Clothing,8,0.761843,0.191321
A00003435,Product 3435,Clothing,8,0.715477,0.191989
A00006416,Product 6416,Clothing,8,0.995536,0.190211
A00001585,Product 1585,Movies & TV,8,0.761765,0.191868
A00009601,Product 9601,Electronics,8,0.502875,0.188628
A00000573,Product 573,Music,8,0.305650,0.181299
A00009521,Product 9521,Books,8,0.402239,0.192592
A00009162,Product 9162,Music,8,0.771711,0.190486
A00000349,Product 349,Movies & TV,8,0.429718,0.190853
A00003602,Product 3602,Music,8,0.559174,0.191083
A00007480,Product 7480,Electronics,8,0.163554,0.190886
A00004101,Product 4101,Electronics,8,0.738907,0.189278
A00009315,Product 9315,Music,8,0.078709,0.187034
A00009286,Product 9286,Music,8,0.757437,0.189343
A00007412,Product 7412,Music,8,0.285809,0.184695
A00002416,Product 2416,Books,8,0.638488,0.189526
A00007735,Product 7735,Clothing,8,0.173116,0.190461
A00007289,Product 7289,Clothing,8,0.023501,0.193753
A00001760,Product 1760,Electronics,8,0.239067,0.192459
A00001438,Product 1438,Electronics,8,0.639392,0.188188
A00003906,Product 3906,Movies & TV,8,0.132592,0.189357
A00006893,Product 6893,Clothing,8,0.020205,0.192518
A00004306,Product 4306,Books,8,0.051315,0.192577
A00001342,Product 1342,Clothing,8,0.765725,0.188305
A00003446,Product 3446,Clothing,8,0.808895,0.190784
A00001619,Product 1619,Electronics,8,0.230010,0.191596
A00001784,Product 1784,Music,8,0.302288,0.191636
A00007472,Product 7472,Movies & TV,8,0.437106,0.190218
A00005118,Product 5118,Electronics,8,0.308356,0.191464
A00005574,Product 5574,Electronics,8,0.918413,0.190762
A00001725,Product 1725,Music,8,0.938553,0.190417
A00002165,Product 2165,Clothing,8,0.562206,0.187676
A00006014,Product 6014,Music,8,0.077384,0.187817
A00002879,Product 2879,Books,8,0.012423,0.188550
A00008767,Product 8767,Movies & TV,8,0.939821,0.189114
A00007590,Product 7590,Movies & TV,8,0.306870,0.193911
A00001004,Product 1004,Music,8,0.660767,0.190265
A00007039,Product 7039,Movies & TV,8,0.687668,0.186139
A00002604,Product 2604,Electronics,8,0.620305,0.191820
A00003141,Product 3141,Books,8,0.474943,0.188696
A00007345,Product 7345,Movies & TV,8,0.841546,0.191585
A00008342,Product 8342,Electronics,8,0.058359,0.194590
A00009713,Product 9713,Books,8,0.469072,0.189698
A00005490,Product 5490,Books,8,0.788560,0.194091
A00002024,Product 2024,Books,8,0.551263,0.189875
A00003856,Product 3856,Movies & TV,8,0.441544,0.192329
A00008823,Product 8823,Electronics,8,0.180043,0.191047
A00007644,Product 7644,Movies & TV,8,0.587404,0.191684
A00003312,Product 3312,Electronics,8,0.073378,0.192633
A00006256,Product 6256,Clothing,8,0.821742,0.189404
A00000444,Product 444,Electronics,8,0.926442,0.193753
A00009302,Product 9302,Movies & TV,8,0.019469,0.191614
A00009945,Product 9945,Music,8,0.263795,0.192104
A00000938,Product 938,Electronics,8,0.530388,0.195201
A00000591,Product 591,Electronics,8,0.496500,0.189652
A00005790,Product 5790,Electronics,8,0.258568,0.189196
A00001243,Product 1243,Music,8,0.732324,0.190005
A00005230,Product 5230,Movies & TV,8,0.829264,0.193255
A00007944,Product 7944,Movies & TV,8,0.951611,0.194446
A00009489,Product 9489,Music,8,0.540349,0.186430
A00005217,Product 5217,Music,8,0.177205,0.192804
A00006228,Product 6228,Electronics,8,0.993514,0.196351
A00000799,Product 799,Movies & TV,8,0.665139,0.190722
A00005778,Product 5778,Movies & TV,8,0.199370,0.187658
A00000121,Product 121,Music,8,0.186057,0.193783
A00004443,Product 4443,Electronics,8,0.463535,0.192670
A00003270,Product 3270,Movies & TV,8,0.879860,0.189670
A00005097,Product 5097,Movies & TV,8,0.070116,0.196479
A00004620,Product 4620,Movies & TV,8,0.097515,0.185983
A00005753,Product 5753,Movies & TV,8,0.907827,0.192325
A00002381,Product 2381,Books,8,0.533668,0.190243
A00009874,Product 9874,Electronics,8,0.038882,0.194314
A00000870,Product 870,Movies & TV,8,0.386910,0.187128
A00008673,Product 8673,Clothing,8,0.676817,0.191324
A00004230,Product 4230,Books,8,0.102187,0.192111
A00003045,Product 3045,Movies & TV,8,0.326448,0.193184
A00005413,Product 5413,Clothing,8,0.287486,0.191306
A00004949,Product 4949,Electronics,8,0.986723,0.193693
A00008730,Product 8730,Music,8,0.959587,0.188675
A00003349,Product 3349,Books,8,0.834947,0.190934
A00001196,Product 1196,Books,8,0.412168,0.195492
A00009970,Product 9970,Electronics,8,0.917202,0.195729
A00005827,Product 5827,Books,8,0.304614,0.195259
A00002940,Product 2940,Movies & TV,8,0.000489,0.190668
A00002484,Product 2484,Books,8,0.831910,0.189752
A00002941,Product 2941,Movies & TV,8,0.385097,0.189814
A00006502,Product 6502,Books,8,0.245100,0.189857
A00001867,Product 1867,Books,8,0.993273,0.190617
A00006991,Product 6991,Movies & TV,8,0.485496,0.190283
A00000951,Product 951,Electronics,8,0.843569,0.190617
A00006169,Product 6169,Movies & TV,8,0.769525,0.191288
A00005358,Product 5358,Movies & TV,8,0.934763,0.190081
A00003650,Product 3650,Electronics,8,0.260925,0.189886
A00001839,Product 1839,Electronics,8,0.280950,0.192770
A00004595,Product 4595,Movies & TV,8,0.866767,0.190890
A00003785,Product 3785,Movies & TV,8,0.455822,0.197196
A00000661,Product 661,Music,8,0.648258,0.190519
A00007162,Product 7162,Music,8,0.123702,0.190052
A00000522,Product 522,Electronics,8,0.766846,0.195179
A00009992,Product 9992,Books,8,0.652374,0.193498
A00004760,Product 4760,Electronics,8,0.021422,0.192507
A00001051,Product 1051,Clothing,8,0.740351,0.190055
A00001062,Product 1062,Books,8,0.795290,0.189562
A00000820,Product 820,Movies & TV,8,0.744239,0.190839
A00005219,Product 5219,Clothing,8,0.965969,0.190012
A00004127,Product 4127,Clothing,8,0.557082,0.188635
A00005242,Product 5242,Movies & TV,8,0.372546,0.186950
A00001079,Product 1079,Music,8,0.566077,0.192704
A00007835,Product 7835,Clothing,8,0.460210,0.190059
A00002951,Product 2951,Music,8,0.882423,0.188696
A00000261,Product 261,Movies & TV,8,0.162373,0.193322
A00004864,Product 4864,Electronics,8,0.601449,0.191149
A00007762,Product 7762,Movies & TV,8,0.793605,0.191058
A00008902,Product 8902,Books,8,0.608974,0.187437
A00000173,Product 173,Clothing,8,0.509641,0.190802
A00009696,Product 9696,Movies & TV,8,0.438840,0.191541
A00001316,Product 1316,Clothing,8,0.135802,0.191156
A00004097,Product 4097,Music,8,0.264676,0.191750
A00007335,Product 7335,Books,8,0.158640,0.190824
A00007010,Product 7010,Movies & TV,8,0.655485,0.190117
A00008403,Product 8403,Movies & TV,8,0.735936,0.192488
A00001105,Product 1105,Clothing,8,0.781905,0.188928
A00008822,Product 8822,Clothing,8,0.922761,0.191953
A00006981,Product 6981,Movies & TV,8,0.332478,0.188387
A00004321,Product 4321,Clothing,8,0.712772,0.190044
A00004342,Product 4342,Books,8,0.190804,0.191449
A00008942,Product 8942,Movies & TV,8,0.735428,0.188835
A00002948,Product 2948,Books,8,0.117091,0.192945
A00003662,Product 3662,Clothing,8,0.591557,0.189092
A00008699,Product 8699,Music,8,0.862615,0.190406
A00000398,Product 398,Movies & TV,8,0.845931,0.194023
A00006187,Product 6187,Clothing,8,0.497121,0.192111
A00002966,Product 2966,Movies & TV,8,0.780013,0.194163
A00007942,Product 7942,Clothing,8,0.957702,0.182553
A00006101,Product 6101,Clothing,8,0.313510,0.193711
A00000189,Product 189,Clothing,8,0.055122,0.190923
A00003912,Product 3912,Electronics,8,0.785029,0.192533
A00008556,Product 8556,Music,8,0.105237,0.192503
A00000114,Product 114,Clothing,8,0.586099,0.193580
A00009740,Product 9740,Books,8,0.675871,0.190099
A00005030,Product 5030,Electronics,8,0.472623,0.190468
A00007371,Product 7371,Electronics,8,0.040652,0.191666
A00001885,Product 1885,Clothing,8,0.928959,0.194231
A00007580,Product 7580,Clothing,8,0.382884,0.195759
A00001307,Product 1307,Electronics,8,0.771259,0.190777
A00005331,Product 5331,Music,8,0.913601,0.186434
A00000202,Product 202,Music,8,0.997505,0.186423
A00007228,Product 7228,Movies & TV,8,0.437432,0.189214
A00002743,Product 2743,Books,8,0.081339,0.191644
A00007207,Product 7207,Books,8,0.433268,0.192596
A00006107,Product 6107,Movies & TV,7,0.122638,0.192496
A00006774,Product 6774,Movies & TV,7,0.636154,0.188646
A00005789,Product 5789,Movies & TV,7,0.285471,0.190185
A00007314,Product 7314,Books,7,0.092694,0.190515
A00004924,Product 4924,Electronics,7,0.777310,0.189652
A00006178,Product 6178,Music,7,0.838695,0.191434
A00008265,Product 8265,Electronics,7,0.361600,0.188380
A00002047,Product 2047,Clothing,7,0.755382,0.191794
A00005089,Product 5089,Music,7,0.686239,0.192488
A00004305,Product 4305,Clothing,7,0.064802,0.190966
A00007461,Product 7461,Music,7,0.657229,0.185352
A00001844,Product 1844,Electronics,7,0.249146,0.183135
A00008702,Product 8702,Electronics,7,0.524584,0.188146
A00005692,Product 5692,Clothing,7,0.388770,0.187532
A00000969,Product 969,Electronics,7,0.235785,0.186946
A00001931,Product 1931,Clothing,7,0.947487,0.185507
A00004789,Product 4789,Clothing,7,0.071610,0.189042
A00003718,Product 3718,Books,7,0.129526,0.188529
A00003002,Product 3002,Electronics,7,0.700613,0.188213
A00004322,Product 4322,Books,7,0.701277,0.189028
A00006016,Product 6016,Movies & TV,7,0.322116,0.188220
A00002711,Product 2711,Electronics,7,0.847913,0.185132
A00003039,Product 3039,Clothing,7,0.952072,0.190012
A00001611,Product 1611,Books,7,0.985396,0.191776
A00008898,Product 8898,Music,7,0.898467,0.186021
A00005156,Product 5156,Electronics,7,0.738362,0.191754
A00005387,Product 5387,Music,7,0.377129,0.189555
A00001950,Product 1950,Electronics,7,0.682405,0.190857
A00005820,Product 5820,Clothing,7,0.384656,0.188085
A00008691,Product 8691,Movies & TV,7,0.816052,0.187739
A00006627,Product 6627,Clothing,7,0.393804,0.185040
A00008424,Product 8424,Books,7,0.680612,0.192975
A00006269,Product 6269,Movies & TV,7,0.703303,0.190081
A00005858,Product 5858,Electronics,7,0.216458,0.183646
A00003066,Product 3066,Music,7,0.208877,0.190628
A00002167,Product 2167,Music,7,0.692131,0.185803
A00002306,Product 2306,Music,7,0.967893,0.188774
A00009693,Product 9693,Clothing,7,0.592206,0.185012
A00003501,Product 3501,Movies & TV,7,0.270948,0.188479
A00000175,Product 175,Music,7,0.726387,0.188828
A00006483,Product 6483,Movies & TV,7,0.873475,0.192726
A00001459,Product 1459,Music,7,0.576109,0.185023
A00008787,Product 8787,Electronics,7,0.114904,0.189954
A00001171,Product 1171,Electronics,7,0.749944,0.187006
A00003084,Product 3084,Electronics,7,0.644751,0.182847
A00000687,Product 687,Books,7,0.310193,0.191123
A00007140,Product 7140,Electronics,7,0.066861,0.183354
A00006533,Product 6533,Clothing,7,0.554102,0.188029
A00004357,Product 4357,Movies & TV,7,0.598879,0.188362
A00008233,Product 8233,Movies & TV,7,0.671274,0.189253
A00001368,Product 1368,Music,7,0.470245,0.194632
A00005347,Product 5347,Books,7,0.564736,0.189021
A00000520,Product 520,Books,7,0.133573,0.186305
A00005201,Product 5201,Books,7,0.095710,0.188468
A00001306,Product 1306,Books,7,0.206749,0.183468
A00008919,Product 8919,Clothing,7,0.287254,0.186918
A00004109,Product 4109,Music,7,0.459172,0.187690
A00006833,Product 6833,Books,7,0.499082,0.187156
A00008659,Product 8659,Movies & TV,7,0.600512,0.187775
A00007377,Product 7377,Movies & TV,7,0.172244,0.185682
A00007333,Product 7333,Music,7,0.950444,0.189085
A00007382,Product 7382,Music,7,0.958352,0.186128
A00000908,Product 908,Movies & TV,7,0.851519,0.181115
A00003041,Product 3041,Clothing,7,0.560800,0.194901
A00000684,Product 684,Movies & TV,7,0.833403,0.190559
A00000727,Product 727,Electronics,7,0.955971,0.191270
A00002844,Product 2844,Clothing,7,0.376166,0.191953
A00001338,Product 1338,Electronics,7,0.414982,0.182161
A00002172,Product 2172,Music,7,0.824375,0.189562
A00002660,Product 2660,Electronics,7,0.982350,0.185755
A00005145,Product 5145,Electronics,7,0.316634,0.190635
A00006495,Product 6495,Music,7,0.761305,0.187662
A00000929,Product 929,Books,7,0.747946,0.189918
A00001439,Product 1439,Clothing,7,0.737315,0.187803
A00001529,Product 1529,Movies & TV,7,0.695970,0.188206
A00003108,Product 3108,Clothing,7,0.534339,0.188878
A00007479,Product 7479,Movies & TV,7,0.499292,0.186831
A00004792,Product 4792,Electronics,7,0.960472,0.190835
A00006474,Product 6474,Books,7,0.264185,0.187739
A00009618,Product 9618,Books,7,0.964888,0.183485
A00000443,Product 443,Music,7,0.560136,0.186416
A00003216,Product 3216,Electronics,7,0.030512,0.189350
A00001604,Product 1604,Movies & TV,7,0.523542,0.189081
A00008536,Product 8536,Books,7,0.272024,0.196842
A00004990,Product 4990,Books,7,0.153849,0.191131
A00000830,Product 830,Electronics,7,0.164546,0.191442
A00008769,Product 8769,Clothing,7,0.443433,0.192148
A00007692,Product 7692,Books,7,0.822912,0.188447
A00000850,Product 850,Movies & TV,7,0.006256,0.190261
A00006711,Product 6711,Electronics,7,0.355883,0.189164
A00007528,Product 7528,Clothing,7,0.979478,0.194628
A00006553,Product 6553,Electronics,7,0.043313,0.187870
A00002705,Product 2705,Electronics,7,0.867952,0.186719
A00006851,Product 6851,Music,7,0.801898,0.187521
A00008933,Product 8933,Books,7,0.081271,0.190149
A00008915,Product 8915,Books,7,0.815532,0.186852
A00002463,Product 2463,Clothing,7,0.638866,0.184477
A00000968,Product 968,Movies & TV,7,0.996541,0.185012
A00006907,Product 6907,Movies & TV,7,0.072313,0.188675
A00006381,Product 6381,Books,7,0.383601,0.190081
A00009249,Product 9249,Books,7,0.353933,0.187324
A00000007,Product 7,Electronics,7,0.966657,0.194140
A00001973,Product 1973,Books,7,0.642705,0.187584
A00007392,Product 7392,Electronics,7,0.035356,0.184787
A00002959,Product 2959,Books,7,0.996082,0.192325
A00002292,Product 2292,Movies & TV,7,0.715724,0.185084
A00003550,Product 3550,Music,7,0.568286,0.188107
A00003875,Product 3875,Movies & TV,7,0.667209,0.191493
A00005785,Product 5785,Clothing,7,0.112914,0.195970
A00008319,Product 8319,Music,7,0.784623,0.186222
A00004440,Product 4440,Clothing,7,0.427164,0.187482
A00001344,Product 1344,Music,7,0.577411,0.189842
A00005961,Product 5961,Music,7,0.028603,0.191842
A00001969,Product 1969,Books,7,0.126708,0.184814
A00000998,Product 998,Books,7,0.688012,0.186744
A00002813,Product 2813,Music,7,0.932571,0.190399
A00009715,Product 9715,Music,7,0.564541,0.187097
A00004231,Product 4231,Electronics,7,0.123599,0.187444
A00000588,Product 588,Books,7,0.995391,0.187359
A00000837,Product 837,Clothing,7,0.062164,0.189969
A00004649,Product 4649,Movies & TV,7,0.708982,0.188170
A00000927,Product 927,Books,7,0.367687,0.185167
A00003626,Product 3626,Books,7,0.380816,0.185955
A00005346,Product 5346,Clothing,7,0.306396,0.189013
A00007245,Product 7245,Books,7,0.037302,0.190475
A00004720,Product 4720,Electronics,7,0.713694,0.186215
